UK ID,UK Sanction Programme,UK Name,EU Name Match,EU ID,Multi Score,Label
7380,Afghanistan,"{'Nyazi', 'Baryalai', 'Nayazi', 'Manan', 'Abdul', 'Baryaly', 'Niazi'}","{'Nyazi', 'Baryalai', 'Nayazi', 'Manan', 'Abdul', 'Baryaly', 'Niazi'}",702,97,match
7387,Afghanistan,"{'Mohammed', 'Omar', 'Ghulam', 'Nabi'}","{'Ghulam', 'Mohammed', 'Omar', 'Nabi'}",109750,98,match
7388,Afghanistan,"{'Mohammad', 'Haqqani', 'Omari', 'Ibrahim'}","{'Mohammad', 'Haqqani', 'Omari', 'Ibrahim'}",704,99,match
7405,Afghanistan,"{'Qurishi', 'Ghani', 'Qureshi', 'Abdul', 'Ghaffar', 'Ghafar'}","{'Qurishi', 'Ghani', 'Qureshi', 'Abdul', 'Ghaffar', 'Ghafar'}",709,98,match
7409,Afghanistan,"{'Mohammad', 'Rahimi', 'Yar'}","{'Mohammad', 'Yar', 'Rahimi'}",711,97,match
7411,Afghanistan,"{'Hasan', 'Gud', 'Mohammad', 'Mullah', 'Hassan', 'Rahmani'}","{'Hasan', 'Gud', 'Mohammad', 'Mullah', 'Hassan', 'Rahmani'}",716,97,match
7412,Afghanistan,"{'Gurg', 'Mohammad', 'Ayyub', 'Rasul'}","{'Mohammad', 'Ayyub', 'Gurg', 'Rasul'}",717,97,match
7416,ISIL (Da'esh) and Al-Qaida,"{'Abdelfattah', 'Abdelhalim', 'Jalloul', 'Remadna', 'Hafed'}","{'Abdelfattah', 'Abdelhalim', 'Jalloul', 'Remadna', 'Hafed'}",944,99,match
7417,Afghanistan,"{'Habibullah', 'Reshad'}","{'Habibullah', 'Reshad'}",725,85,preliminary match
7421,Afghanistan,"{'Sadiq', 'Amir', 'Mohammad'}","{'Sadiq', 'Amir', 'Mohammad'}",727,98,match
7424,ISIL (Da'esh) and Al-Qaida,"{'Al', 'Adl', 'Muhamad', 'Adil', 'Adel', 'Madani', 'Makkawi', 'Zidane', 'Seif', 'Saif', 'Mohammed', 'Sayf', 'Ibrahim', 'El', 'Halim', 'Salahaldin', 'Abd'}","{'Halim', 'Adl', 'Adil', 'Al', 'Muhamad', 'Madani', 'Zidane', 'Makkawi', 'Seif', 'Saif', 'Mohammed', 'Adel', 'Ibrahim', 'El', 'Sayf', 'Salahaldin', 'Abd'}",750,97,match
7427,Afghanistan,"{'Abdulhai', 'Salek'}","{'Salek', 'Abdulhai'}",733,85,preliminary match
7429,Afghanistan,"{'Hamdullah', 'Sanani', 'Sunani'}","{'Hamdullah', 'Sanani', 'Sunani'}",734,85,preliminary match
7431,Afghanistan,"{'Mohammad', 'Saqib', 'Noor'}","{'Mohammad', 'Saqib', 'Noor'}",739,98,match
7435,Afghanistan,"{'Sayed', 'Sayyed', 'Sadudin', 'Saduddin', 'Sadruddin'}","{'Sayed', 'Sayyed', 'Sadudin', 'Saduddin', 'Sadruddin'}",756,85,preliminary match
7442,Afghanistan,"{'Abdul', 'Wahed', 'Shafiq'}","{'Shafiq', 'Wahed', 'Abdul'}",758,98,match
7443,Afghanistan,"{'Ahmadi', 'Fatih', 'Khan', 'Shafiqullah', 'Mohammad', 'Shafiq'}","{'Ahmadi', 'Fatih', 'Khan', 'Mohammad', 'Shafiqullah', 'Mullah', 'Shafiq'}",760,99,match
7445,Afghanistan,"{'Ahmed', 'Said', 'Shahidkhel'}","{'Ahmed', 'Said', 'Shahidkhel'}",765,98,match
7449,Afghanistan,"{'Abdul', 'Shinwari', 'Ghafar'}","{'Abdul', 'Shinwari', 'Ghafar'}",779,99,match
7455,Afghanistan,"{'Siddiqmal', 'Sarwar', 'Mohammad', 'Masood'}","{'Masood', 'Mohammad', 'Siddiqmal', 'Sarwar'}",781,100,match
7468,Afghanistan,"{'Padshah', 'Abbas', 'Stanekzai', 'Khan', 'Mohammad', 'Sher'}","{'Padshah', 'Abbas', 'Stanekzai', 'Khan', 'Mohammad', 'Sher'}",109324,98,match
7478,ISIL (Da'esh) and Al-Qaida,"{'Taher', 'S', 'Taha', 'Yasin', 'Aboud', 'Rahman', 'Abdul', 'Said'}","{'Taher', 'Taha', 'S', 'Yasin', 'Aboud', 'Rahman', 'Abdul', 'Said'}",507,96,match
7480,Afghanistan,"{'Abdul', 'Takhari', 'Raqib'}","{'Abdul', 'Takhari', 'Raqib'}",786,98,match
7481,Afghanistan,"{'Taha', 'Ahmad', 'Qadir', 'Abdul', 'Khalid'}","{'Taha', 'Ahmad', 'Qadir', 'Abdul', 'Khalid'}",793,97,match
7483,Afghanistan,"{'Dad', 'Tayyab', 'Tabeeb', 'Tayeb', 'Allah', 'Wali', 'Muhammad'}","{'Dad', 'Tayyab', 'Tabeeb', 'Tayeb', 'Wali', 'Allah', 'Muhammad'}",794,97,match
7489,ISIL (Da'esh) and Al-Qaida,"{'Thaer', 'Isam', 'Ali', 'Mansour', 'Alouche', 'Mohamed'}","{'Thaer', 'Isam', 'Ali', 'Mansour', 'Alouche', 'Mohamed'}",945,97,match
7517,ISIL (Da'esh) and Al-Qaida,"{'S', 'Tuffail', 'Tufail', 'Mohammed', 'M', 'Sheik'}","{'Sheik', 'Sm', 'Mohammed', 'Tufail'}",826,89,match
7527,Afghanistan,"{'Karim', 'Din', 'Qasim', 'Nooruddin', 'Turabi', 'Ud', 'Muhammad', 'Noor'}","{'Noor', 'Din', 'Qasim', 'Nooruddin', 'Turabi', 'Ud', 'Muhammad', 'Haji', 'Karim'}",831,96,match
7532,Afghanistan,"{'Alam', 'Shams', 'Rahman', 'Ur', 'Abdurahman', 'Zahir', 'Shamsurrahman', 'Abdul', 'U', 'Sher'}","{'Alam', 'Shams', 'Rahman', 'Abdurahman', 'Ur', 'Zahir', 'Shamsurrahman', 'Abdul', 'U', 'Sher'}",767,96,match
7537,Afghanistan,"{'Mohammad', 'Wali', 'Ewaz'}","{'Mohammad', 'Wali', 'Ewaz'}",839,98,match
7538,Afghanistan,{'Walijan'},{'Walijan'},841,50,not match
7539,Afghanistan,"{'Haq', 'Wasseq', 'Abdul', 'Wasiq', 'Wassiq'}","{'Haq', 'Wasseq', 'Abdul', 'Wasiq', 'Wassiq'}",842,96,match
7540,Afghanistan,"{'Waziri', 'Mohammad', 'Jawad'}","{'Waziri', 'Mohammad', 'Jawad'}",109183,99,match
7550,Afghanistan,"{'Mohammad', 'Yaqoub'}","{'Mohammad', 'Yaqoub'}",844,85,preliminary match
7557,Afghanistan,"{'Rahman', 'Zahed', 'Abdul', 'Rehman', 'Zahid'}","{'Rahman', 'Zahed', 'Abdul', 'Rehman', 'Zahid'}",849,98,match
7558,Afghanistan,"{'Mohammad', 'Zahid'}","{'Jan', 'Agha', 'Mohammad', 'Ahmadzai', 'Zahid'}",851,85,preliminary match
7578,Iraq,"{'Azzawi', 'Al', 'Hikmat', 'Mizban', 'Ibrahim'}","{'Azzawi', 'Al', 'Hikmat', 'Mizban', 'Ibrahim', 'Azzaoui'}",89,98,match
7580,Iraq,"{'Duri', 'Ahmad', 'Abu', 'Brays', 'Al', 'Izzat', 'Ibrahim'}","{'Duri', 'Douri', 'Ahmad', 'Abu', 'Brays', 'Al', 'Izzat', 'Ibrahim'}",33,95,match
7581,Iraq,"{'Sa', 'Tikriti', 'Al', 'Faisal', 'D', 'Majid', 'Abd'}","{'Sa', 'D', 'Al', 'Tikriti', 'Faisal', 'Faissal', 'Abdul', 'Saad', 'Majid', 'Abd'}",157,94,match
7582,Iraq,"{'Jizrawi', 'Taha', 'Yassin', 'Ramadan', 'Al'}","{'Jizrawi', 'Taha', 'Yassin', 'Ramadan', 'Al', 'Jizraoui', 'Yassine'}",71,97,match
7583,Iraq,"{'Khadr', 'Muhsin', 'Al', 'Khafaji'}","{'Khadr', 'Muhsin', 'Al', 'Khafaji', 'Mouhssin'}",143,97,match
7584,Iraq,"{'Kimawi', 'Tikriti', 'Al', 'Ali', 'Hassan', 'Majid'}","{'Kimawi', 'Al', 'Tikriti', 'Ali', 'Hassan', 'Majid'}",29,97,match
7585,Iraq,"{'Din', 'Saif', 'Mashhadani', 'Al'}","{'Mashhadani', 'Machhadani', 'Din', 'Al', 'Saif'}",136,94,match
7586,Iraq,"{'Mnu', 'Fnu', 'Al', 'Khamis', 'Muhammad', 'Sirhan'}","{'Mnu', 'Fnu', 'Al', 'Dr', 'Khamis', 'Muhammad', 'Sirhan'}",156,95,match
7591,Iraq,"{'Taha', 'Fulayyih', 'Futayyih', 'Rawi', 'Din', 'Al', 'Saif', 'Ayad', 'Hassan'}","{'Taha', 'Fulayyih', 'Futayyih', 'Rawi', 'Din', 'Foutai', 'Al', 'Foulai', 'Raoui', 'Saif', 'Ayad', 'Hassan'}",60,96,match
7596,Iraq,"{'Ahmad', 'Sultan', 'Al', 'Hashim', 'Ta', 'I'}","{'Ahmad', 'Hachim', 'Sultan', 'Ahmed', 'Soultan', 'Tai', 'Al', 'Hashim', 'Ta', 'I'}",87,94,match
7598,Iraq,"{'Ubaidi', 'Ghazi', 'Al', 'Hammud'}","{'Ghazi', 'Hammud', 'Al', 'Oubaidi', 'Ubaidi', 'Hammoud'}",153,97,match
7599,Iraq,"{'Ubaidi', 'Yahia', 'Al', 'Abdallah'}","{'Yahia', 'Abdalla', 'Al', 'Abdallah', 'Oubaidi', 'Ubaidi'}",130,97,match
7601,Iraq,"{'Sakr', 'Abid', 'Aqala', 'Al', 'Ugla', 'Zubaisi', 'Saqr', 'Kabisi', 'Abd'}","{'Ougla', 'Sakr', 'Abid', 'Koubaissi', 'Aqala', 'Al', 'Ugla', 'Zubaisi', 'Saqr', 'Kabisi', 'Abd'}",147,96,match
7602,Iraq,"{'Huda', 'Mahdi', 'Salih', 'Ammash'}","{'Ammach', 'Ammash', 'Sali', 'Huda', 'Salih', 'Mahdi', 'Houda'}",103,97,match
7603,Iraq,"{'Tariq', 'Aziz', 'Mikhail'}","{'Tariq', 'Tarek', 'Aziz', 'Mikhail'}",83,98,match
7604,Iraq,"{'Shindakh', 'Thamir', 'Nayif', 'Ghalib'}","{'Shindakh', 'Thamir', 'Ghalib', 'Nayif'}",133,99,match
7605,Iraq,"{'Gharib', 'Fadil', 'Mahmud'}","{'Gharib', 'Machaikhi', 'Mahmud', 'Fazel', 'Al', 'Mashaikhi', 'Mahmoud', 'Mohammed', 'Fadil', 'Muhammad'}",139,99,match
7606,Iraq,"{'Tahir', 'Al', 'Tikriti', 'Jalil', 'Habbush'}","{'Tahir', 'Al', 'Habbouch', 'Tikriti', 'Jalil', 'Habbush'}",65,97,match
7607,Iraq,"{'Khadr', 'Hadi', 'Mizban'}","{'Mizban', 'Hadi', 'Khadr'}",79,98,match
7608,Iraq,"{'Barzan', 'Al', 'Tikriti', 'Ibrahim', 'Hassan'}","{'Barzan', 'Tikriti', 'Al', 'Ibrahim', 'Hassan'}",101,98,match
7609,Iraq,"{'Sa', 'Muzahim', 'Tikriti', 'Al', 'Hassan', 'B'}","{'Sa', 'Muzahim', 'Al', 'Tikriti', 'Saab', 'Hassan', 'B', 'Muzahem'}",54,95,match
7610,Iraq,"{'Tikriti', 'Al', 'Awi', 'Sab', 'Ibrahim', 'Hassan'}","{'Al', 'Sabaoui', 'Tikriti', 'Awi', 'Sab', 'Ibrahim', 'Hassan'}",98,95,match
7611,Iraq,"{'Watban', 'Al', 'Tikriti', 'Ibrahim', 'Hassan'}","{'Watab', 'Watban', 'Al', 'Tikriti', 'Ibrahim', 'Hassan'}",99,98,match
7612,Iraq,"{'Abu', 'Tikriti', 'Hussein', 'Al', 'Ali', 'Saddam'}","{'Abu', 'Al', 'Hussein', 'Tikriti', 'Ali', 'Abou', 'Saddam'}",13,96,match
7613,Iraq,"{'Qusay', 'Al', 'Tikriti', 'Hussein', 'Saddam'}","{'Qusay', 'Al', 'Hussein', 'Tikriti', 'Qoussai', 'Saddam'}",20,97,match
7614,Iraq,"{'Al', 'Tikriti', 'Hussein', 'Uday', 'Saddam'}","{'Tikriti', 'Al', 'Hussein', 'Oudai', 'Uday', 'Saddam'}",23,97,match
7615,Iraq,"{'Al', 'Mullah', 'Tawwab', 'Huwaysh', 'Abd'}","{'Abdel', 'Moullah', 'Al', 'Mullah', 'Houwaich', 'Tawwab', 'Taouab', 'Huwaysh', 'Abd'}",69,96,match
7616,Iraq,"{'Rashid', 'Kathim', 'Taan'}","{'Kathim', 'Rashid', 'Kazim', 'Taan', 'Rachid'}",146,99,match
7617,Iraq,"{'Ruf', 'Taha', 'Muhyi', 'Din', 'Ma', 'Al'}","{'Ruf', 'Taha', 'Muhyi', 'Marouf', 'Din', 'Ma', 'Al', 'Mouhi'}",81,92,match
7618,Iraq,"{'Mahdi', 'Adil', 'Abdallah'}","{'Mahdi', 'Adil', 'Abdallah'}",154,98,match
7619,Iraq,"{'Abid', 'Abdel', 'Hammud', 'Mahmud', 'Tikriti', 'Al', 'Mahmoud', 'Abed', 'Hamid', 'Bid'}","{'Abid', 'Abdel', 'Mahmud', 'Hammud', 'Al', 'Tikriti', 'Mahmoud', 'Abed', 'Hamid', 'Bid', 'Hammoud'}",25,96,match
7620,Iraq,"{'Barzan', 'Ghafur', 'Tikriti', 'Al', 'Razuki', 'Sulaiman', 'Majid', 'Abd'}","{'Barzan', 'Abdel', 'Ghafour', 'Ghafur', 'Al', 'Tikriti', 'Razuki', 'Souleiman', 'Sulaiman', 'Majid', 'Abd'}",53,97,match
7621,Iraq,"{'Ahmad', 'Muhammed', 'Tikriti', 'Al', 'Sattar', 'Ibrahim', 'Abd'}","{'Ahmad', 'Muhammed', 'Abdel', 'Ahmed', 'Al', 'Tikriti', 'Sattar', 'Mohammed', 'Ibrahim', 'Abd'}",58,97,match
7622,Iraq,"{'Raja', 'Hassum', 'Tikriti', 'Al', 'Hamid', 'Hassan', 'Shalah'}","{'Raja', 'Chala', 'Hassoum', 'Hassum', 'Al', 'Tikriti', 'Hamid', 'Hassan', 'Shalah'}",67,98,match
7623,Iraq,"{'Ghaffur', 'Ghafur', 'Abu', 'Sulayman', 'Tikriti', 'Abdal', 'Walid', 'Rukan', 'Razuki', 'Al', 'Sulaiman', 'Razuqi', 'Majid', 'Abd'}","{'Abd', 'Ghaffur', 'Ghafur', 'Abu', 'Sulayman', 'Al', 'Abdal', 'Tikriti', 'Rukan', 'Razuki', 'Sulaiman', 'Razuqi', 'Majid', 'Walid'}",121200,97,match
7624,Iraq,"{'Jamal', 'Sultan', 'Tikriti', 'Al', 'Abdallah', 'Mustafa'}","{'Jamal', 'Moustafa', 'Sultan', 'Soultan', 'Al', 'Tikriti', 'Abdallah', 'Mustafa'}",76,98,match
7626,Iraq,"{'Latif', 'Hani', 'Tikriti', 'Al', 'Tilfah', 'Abd'}","{'Abdel', 'Latif', 'Hani', 'Tikriti', 'Al', 'Tilfah', 'Abd'}",39,96,match
7627,Iraq,"{'Latif', 'Tikriti', 'Al', 'Rafi', 'Tilfah', 'Abd'}","{'Tilfa', 'Abdel', 'Latif', 'Al', 'Tikriti', 'Rafi', 'Tilfah', 'Abd'}",63,96,match
7628,Iraq,"{'Muhammad', 'Zubaidi', 'Hamza'}","{'Zubaidi', 'Hamza', 'Zoubaidi', 'Mohammed', 'Muhammad'}",46,99,match
7795,ISIL (Da'esh) and Al-Qaida,"{'Ben', 'Fusco', 'Amdouni', 'Ahdoud', 'Abu', 'Al', 'Hamdouni', 'Mahmoud', 'Meherez', 'Thale', 'Sassi', 'Tah', 'Hassan', 'Mehrez', 'Fabio', 'Mohamed'}","{'Ben', 'Fusco', 'Ahdoud', 'Amdouni', 'Abu', 'Al', 'Hamdouni', 'Mahmoud', 'Meherez', 'Hassan', 'Sassi', 'Tah', 'Thale', 'Mehrez', 'Fabio', 'Mohamed'}",1016,96,match
7798,ISIL (Da'esh) and Al-Qaida,"{'Ben', 'Dah', 'Essaadi', 'Ali', 'Bechir', 'Abdelrahmman', 'Moussa', 'Omar'}","{'Ben', 'Bn', 'Dah', 'Essaadi', 'Mr', 'Mws', 'Lsdy', 'Ali', 'Bechir', 'Abdelrahmman', 'Moussa', 'Ly', 'Omar'}",1020,96,match
7834,ISIL (Da'esh) and Al-Qaida,"{'Syawal', 'Seta', 'Mubarok', 'Yasin', 'Yassin', 'Mahmud', 'Salim', 'Abu', 'Muhamad', 'Muamar', 'Mochtar', 'Hadi', 'Abdul', 'Sywal', 'Muhammad'}","{'Syawal', 'Mubarok', 'Seta', 'Yasin', 'Yassin', 'Mahmud', 'Salim', 'Abu', 'Muhamad', 'Muamar', 'Mochtar', 'Hadi', 'Abdul', 'Sywal', 'Muhammad'}",1069,98,match
7835,ISIL (Da'esh) and Al-Qaida,"{'Saifullah', 'Yunos', 'Moklis', 'Umpara', 'Hadji', 'Mukhlis', 'Onos', 'Saifulla', 'Muklis'}","{'Saifullah', 'Yunos', 'Moklis', 'Umpara', 'Hadji', 'Mukhlis', 'Onos', 'Saifulla', 'Muklis'}",1071,98,match
7838,ISIL (Da'esh) and Al-Qaida,"{'Parlin', 'Saleh', 'Parlindungan', 'Siregar'}","{'Saleh', 'Parlin', 'Siregar', 'Parlindungan'}",1067,99,match
7840,ISIL (Da'esh) and Al-Qaida,"{'Munandar', 'Aris'}","{'Munandar', 'Aris'}",1064,85,preliminary match
7842,ISIL (Da'esh) and Al-Qaida,"{'Dwikarna', 'Agus'}","{'Dwikarna', 'Agus'}",1037,85,preliminary match
7843,ISIL (Da'esh) and Al-Qaida,"{'Hashem', 'Hasim', 'Murad', 'Al', 'Akman', 'Hashim', 'Ali', 'Hakim', 'Abdul', 'Saeed'}","{'Hashem', 'Hasim', 'Murad', 'Ahmed', 'Al', 'Akman', 'Hashim', 'Ali', 'Hakim', 'Abdul', 'Saeed'}",1065,96,match
7848,ISIL (Da'esh) and Al-Qaida,"{'Abu', 'Zufar', 'Joe', 'Sufaat', 'Yazid'}","{'Abu', 'Zufar', 'Joe', 'Sufaat', 'Yazid'}",1068,95,match
7854,ISIL (Da'esh) and Al-Qaida,"{'Y', 'Salim', 'Salamuddin', 'Sali', 'Julkipli', 'Kipli'}","{'Y', 'Salim', 'Salamuddin', 'Sali', 'Julkipli', 'Kipli'}",1040,97,match
7860,ISIL (Da'esh) and Al-Qaida,"{'Bekasam', 'Damel', 'Mostefa', 'Djamal', 'Barkani', 'Djamel', 'Belkasam', 'Ali', 'Mostafa', 'Kalad', 'Fjamel', 'Moustfa', 'Balkasam', 'Mustafa'}","{'Ben', 'Bn', 'Blqsm', 'Al', 'Faycal', 'Belkassem', 'Ldrysy', 'Drissi', 'Ali', 'Ldyn', 'Abou', 'Noureddine', 'Nwr', 'Ly'}",1095,71,not match
7865,ISIL (Da'esh) and Al-Qaida,"{'Abd', 'Mera', 'Radi', 'El', 'Ayashi', 'Abou', 'I', 'Samie', 'Yazid'}","{'Yazid', 'Mera', 'Radi', 'Ayashi', 'El', 'Abou', 'I', 'Samie', 'Abd'}",1087,95,match
7866,ISIL (Da'esh) and Al-Qaida,"{'Cabdullah', 'Maxammed', 'Mayamed', 'Maxamed', 'Cabdullaahi', 'Cabdullaah', 'Ciise'}","{'Cabdullah', 'Maxammed', 'Cabdulllaahi', 'Mayamed', 'Maxamed', 'Cabdullaahi', 'Cabdullaah', 'Ciise'}",1086,99,match
7867,ISIL (Da'esh) and Al-Qaida,"{'Tahir', 'Kurdi', 'Al', 'Hussein', 'Hammid', 'Mohammad', 'Abdelhamid'}","{'Tahir', 'Kurdi', 'Al', 'Hussein', 'Hammid', 'Mohammad', 'Abdelhamid'}",1089,98,match
7868,ISIL (Da'esh) and Al-Qaida,"{'Amin', 'Mostafa', 'Mohamed'}","{'Amin', 'Mohamed', 'Mstf', 'Mostafa', 'Myn', 'Mhmd'}",1092,99,match
7874,ISIL (Da'esh) and Al-Qaida,"{'Hamadi', 'Wanis', 'Ben', 'Aziz', 'Bouyehia', 'Gamel', 'Latif', 'Bahaa', 'Mahmoud', 'Ali', 'Gawwad', 'El', 'Abdul', 'Hamid', 'Mohamed', 'Abd'}","{'Hamadi', 'Gamel', 'Bn', 'Lzyz', 'Bahaa', 'Bouyehia', 'Mahmoud', 'Gawwad', 'Bd', 'Ly', 'Wanis', 'El', 'Abdul', 'Hamid', 'Mohamed', 'Ben', 'Azis', 'Latif', 'Bwyhy', 'Ali', 'Hmdy', 'Abd'}",1088,96,match
7875,ISIL (Da'esh) and Al-Qaida,"{'Ben', 'Lazhar', 'Ahmed', 'Azhar', 'Al', 'Rouine', 'Khalifa', 'Salmane'}","{'Ben', 'Lazhar', 'Ahmed', 'Azhar', 'Al', 'Rouine', 'Khalifa', 'Salmane'}",1096,97,match
7876,ISIL (Da'esh) and Al-Qaida,"{'Akhdar', 'Ben', 'Nadra', 'Imed', 'Al', 'Imad', 'Nadre', 'Daour', 'Zarga', 'Zarkaoui', 'Mekki', 'Dour'}","{'Akhdar', 'Ben', 'Mky', 'Bn', 'Nadra', 'Al', 'Imed', 'Md', 'Imad', 'Nadre', 'Daour', 'Zarga', 'Zarkaoui', 'Mekki', 'Dour', 'Zrqwy'}",1084,96,match
7878,ISIL (Da'esh) and Al-Qaida,"{'Kamal', 'Ben', 'Hamroui', 'Kamel', 'Mouldi', 'Al', 'Hassan', 'Hamraoui', 'Kimo', 'Maoeldi'}","{'Kamal', 'Ben', 'Hamroui', 'Lhmrwy', 'Kml', 'Kamel', 'Bn', 'Al', 'Mouldi', 'Hsn', 'Lmwldy', 'Hamraoui', 'Hassan', 'Maoeldi', 'Kimo'}",1085,96,match
7879,ISIL (Da'esh) and Al-Qaida,"{'Ben', 'Belkassem', 'Faycal', 'Al', 'Drissi', 'Ali', 'Abou', 'Noureddine'}","{'Ben', 'Bn', 'Blqsm', 'Al', 'Faycal', 'Belkassem', 'Ldrysy', 'Drissi', 'Ali', 'Ldyn', 'Abou', 'Noureddine', 'Nwr', 'Ly'}",1095,97,match
7881,ISIL (Da'esh) and Al-Qaida,"{'Belaoua', 'Abulabbas', 'Belaour', 'Mukhtar', 'Khaled', 'Mokhtar', 'Na', 'Belmukhtar', 'Abbes', 'Belaouer', 'Abes', 'Belaouar', 'Abass', 'Abou', 'Oor', 'El', 'Belmokhtar'}","{'Belaoua', 'Na', 'Blmkhtr', 'Abbes', 'Belmukhtar', 'Belaouer', 'Abass', 'Abou', 'El', 'Belmokhtar', 'Abulabbas', 'Belaour', 'Mukhtar', 'Khaled', 'Mokhtar', 'Abes', 'Belaouar', 'Mkhtr', 'Oor'}",1082,96,match
7886,Counter-Terrorism (International),"{'Usama', 'Hamdan'}",,,0,not match
7887,Counter-Terrorism (International),"{'Mishaal', 'Khalid'}","{'Khalilollahi', 'Elahi', 'Khalil', 'Moussa', 'Mousa'}",6595,50,not match
7888,Counter-Terrorism (International),"{'Marzuq', 'Umar', 'Sa', 'Marzouk', 'Abu', 'Marzook', 'Id', 'Dr', 'Abou', 'Mohammed', 'Marzuk', 'Musa', 'Mousa', 'Mohamed'}","{'Umar', 'Umr', 'Filistini', 'Takfiri', 'Othman', 'Qatada', 'Ismail', 'Uthman', 'Abu', 'Al', 'Samman', 'Mahmoud', 'Mohammed', 'Omar'}",836,79,preliminary match
7890,ISIL (Da'esh) and Al-Qaida,"{'Le', 'Ammane', 'Ammari', 'Abu', 'Saifi', 'Abderrezak', 'Zaimeche', 'Para', 'El', 'Abdalarak', 'Abou', 'Haidra', 'Haidara', 'Abdul', 'Ourassi', 'Rasak'}","{'Mry', 'S', 'Le', 'Ammane', 'Ammari', 'Abu', 'Saifi', 'Abderrezak', 'Zaimeche', 'Para', 'Abdalarak', 'El', 'Abou', 'Haidra', 'Haidara', 'Abdul', 'Ourassi', 'Rasak'}",1098,97,match
7996,ISIL (Da'esh) and Al-Qaida,"{'Ghaith', 'Ali', 'Sulaiman', 'Abo', 'Jassem'}","{'Ghaith', 'Ali', 'Sulaiman', 'Abo', 'Jassem'}",122375,96,match
7997,ISIL (Da'esh) and Al-Qaida,"{'Jamal', 'Lounici', 'Djamel'}","{'Lounici', 'Jamal', 'Djamel'}",1101,99,match
8008,ISIL (Da'esh) and Al-Qaida,"{'Aziz', 'Zindani', 'Sheikh', 'Al', 'Abdelmajid', 'Zandani', 'Shaykh', 'Meguid', 'Majid', 'Abd'}","{'Aziz', 'Zindani', 'Al', 'Zandani', 'Abdelmajid', 'Meguid', 'Majid', 'Abd'}",1102,91,match
8244,Iraq,"{'Abd', 'Ghafur', 'Al', 'Sundus'}","{'Ghafur', 'Sundus', 'Al', 'Abd'}",1924,95,match
8245,Iraq,"{'Duri', 'Jawhar', 'Al', 'Majid'}","{'Duri', 'Jawhar', 'Majid', 'Al'}",1923,96,match
8246,Iraq,"{'Nidal', 'I', 'Al', 'Rabi'}","{'Nidal', 'Rabi', 'Al', 'I'}",1925,93,match
8247,Iraq,"{'Tikriti', 'Hussein', 'Al', 'Ali', 'Hassan', 'Saddam'}","{'Al', 'Hussein', 'Tikriti', 'Ali', 'Hassan', 'Saddam'}",1892,98,match
8248,Iraq,"{'Barzan', 'Hasan', 'Tikriti', 'Al', 'Ali', 'Ibrahim'}","{'Barzan', 'Tikriti', 'Al', 'Ibrahim', 'Hassan'}",101,97,match
8249,Iraq,"{'Hala', 'Al', 'Tikriti', 'Hussein', 'Saddam'}","{'Hala', 'Al', 'Hussein', 'Tikriti', 'Saddam'}",1888,97,match
8250,Iraq,"{'Barzan', 'Hasan', 'Tikriti', 'Al', 'Khawla', 'Ibrahim'}","{'Barzan', 'Hasan', 'Al', 'Tikriti', 'Khawla', 'Ibrahim'}",1920,98,match
8251,Iraq,"{'Barzan', 'Hasan', 'Tikriti', 'Al', 'Mohammad', 'Ibrahim'}","{'Barzan', 'Hasan', 'Al', 'Tikriti', 'Mohammad', 'Ibrahim'}",1894,98,match
8252,Iraq,"{'Barzan', 'Hasan', 'Tikriti', 'Al', 'Ibrahim', 'Noor'}","{'Barzan', 'Hasan', 'Al', 'Tikriti', 'Ibrahim', 'Noor'}",1900,97,match
8253,Iraq,"{'Al', 'Tikriti', 'Hussein', 'Raghad', 'Saddam'}","{'Al', 'Hussein', 'Tikriti', 'Raghad', 'Saddam'}",1883,98,match
8254,Iraq,"{'Rana', 'Al', 'Tikriti', 'Hussein', 'Saddam'}","{'Rana', 'Al', 'Hussein', 'Tikriti', 'Saddam'}",1886,97,match
8255,Iraq,"{'Barzan', 'Hasan', 'Tikriti', 'Al', 'Saja', 'Ibrahim'}","{'Barzan', 'Hasan', 'Al', 'Tikriti', 'Saja', 'Ibrahim'}",1896,97,match
8256,Iraq,"{'Barzan', 'Thoraya', 'Hasan', 'Tikriti', 'Al', 'Ibrahim'}","{'Barzan', 'Thoraya', 'Hasan', 'Al', 'Tikriti', 'Ibrahim'}",1922,98,match
8257,Iraq,"{'Al', 'Ubaydi', 'Intissar'}","{'Ubaydi', 'Al', 'Intissar'}",1926,97,match
8258,Iraq,"{'Samira', 'Chadian', 'Shahbandar'}","{'Samira', 'Chadian', 'Shahbandar'}",1890,100,match
8259,Iraq,"{'Tilfah', 'Sajida', 'Khayrallah'}","{'Tilfah', 'Sajida', 'Khayrallah'}",1880,100,match
8278,Iraq,"{'Qubaysi', 'Kubaisi', 'Al', 'A', 'Kubaysi', 'Muneer', 'Awad', 'Mamduh', 'Munir'}","{'Qubaysi', 'Al', 'Kubaisi', 'Kubaysi', 'A', 'Muneer', 'Awad', 'Mamduh', 'Munir'}",2194,97,match
8287,Iraq,"{'S', 'Sultan', 'Ahmed', 'Hasan', 'Adnan'}","{'S', 'Sultan', 'Ahmed', 'Hasan', 'Adnan'}",2193,96,match
